Designator,Value,Package,Mid X,Mid Y,Rotation,Layer
"Q44","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",220.368503,-143.759230,0.000000,top
"Q45","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",221.264247,-113.010992,0.000000,top
"Q46","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",230.228799,-130.008311,0.000000,top
"Q47","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",230.267033,-143.759230,0.000000,top
"Q48","?","SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR",231.162777,-113.010992,0.000000,top
"R1","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",49.683186,-118.505453,0.000000,top
"R2","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 5.1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",48.252497,-90.132949,0.000000,top
"R3","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 5.1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",48.299570,-93.133595,0.000000,top
"R4","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 200Ω 0402 Chip Resistor - Surface Mount ROHS","R0402",61.217519,-90.618611,-90.000000,top
"R5","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 200Ω 0402 Chip Resistor - Surface Mount ROHS","R0402",62.250081,-90.610571,-90.000000,top
"R6","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 33Ω 0402 Chip Resistor - Surface Mount ROHS","R0402",57.319146,-70.389919,180.000000,top
"R7","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 33Ω 0402 Chip Resistor - Surface Mount ROHS","R0402",61.610571,-72.209919,180.000000,top
"R8","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 49.9Ω 0402 Chip Resistor - Surface Mount ROHS","R0402",57.319146,-69.320465,180.000000,top
"R9","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 49.9Ω 0402 Chip Resistor - Surface Mount ROHS","R0402",57.319146,-73.269919,180.000000,top
"R10","62.5mW Thick Film Resistors 50V ±1% ±200ppm/℃ 10Ω 0402 Chip Resistor - Surface Mount ROHS","R0402",57.319146,-71.349919,180.000000,top
"R11","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 33Ω 0402 Chip Resistor - Surface Mount ROHS","R0402",59.180571,-77.439919,180.000000,top
"R12","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 33Ω 0402 Chip Resistor - Surface Mount ROHS","R0402",59.205696,-74.262601,180.000000,top
"R13","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 49.9Ω 0402 Chip Resistor - Surface Mount ROHS","R0402",57.319146,-76.369919,180.000000,top
"R14","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 49.9Ω 0402 Chip Resistor - Surface Mount ROHS","R0402",57.319146,-75.245741,0.000000,top
"R15","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 12.4kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",62.460081,-78.480571,0.000000,top
"R16","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1MΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",63.253195,-96.352362,0.000000,top
"R17","?","R1206",73.885000,-48.595000,90.000000,top
"R18","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 86.6kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",72.115000,-45.895000,90.000000,top
"R19","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 6.2kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",71.045000,-45.885000,-90.000000,top
"R20","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",70.273093,-78.804552,-90.000000,top
"R21","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",72.428709,-78.802358,90.000000,top
"R22","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",71.354943,-78.802358,90.000000,top
"R23","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",74.576241,-78.802358,90.000000,top
"R24","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",73.502475,-78.802358,90.000000,top
"R25","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",76.723773,-78.802358,90.000000,top
"R26","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",75.650007,-78.802358,90.000000,top
"R27","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",78.871307,-78.802358,90.000000,top
"R28","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",77.797539,-78.802358,90.000000,top
"R29","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",77.652154,-66.422076,-90.000000,top
"R30","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",78.696863,-66.422076,-90.000000,top
"R31","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",75.562740,-66.422076,-90.000000,top
"R32","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",76.607447,-66.422076,-90.000000,top
"R33","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",73.473326,-66.422076,-90.000000,top
"R34","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",74.518033,-66.422076,-90.000000,top
"R35","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",71.383912,-66.422076,-90.000000,top
"R36","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",72.428619,-66.422076,-90.000000,top
"R37","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",238.285448,-45.323093,180.000000,top
"R38","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",238.287642,-47.478709,0.000000,top
"R39","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",238.287642,-46.404943,0.000000,top
"R40","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",238.287642,-49.626241,0.000000,top
"R41","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",238.287642,-48.552475,0.000000,top
"R42","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",238.287642,-51.773773,0.000000,top
"R43","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",238.287642,-50.700007,0.000000,top
"R44","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",238.287642,-53.921307,0.000000,top
"R45","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",238.287642,-52.847539,0.000000,top
"R46","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",250.667924,-52.702154,180.000000,top
"R47","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",250.667924,-53.746863,180.000000,top
"R48","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",250.667924,-50.612740,180.000000,top
"R49","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",250.667924,-51.657447,180.000000,top
"R50","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",250.667924,-48.523326,180.000000,top
"R51","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",250.667924,-49.568033,180.000000,top
"R52","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",250.667924,-46.433912,180.000000,top
"R53","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",250.667924,-47.478619,180.000000,top
"R54","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 2kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",53.774577,-118.108367,-90.000000,top
"R55","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 2kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",52.831857,-118.101483,-90.000000,top
"R56","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 2kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",57.776936,-118.102908,-90.000000,top
"R57","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 2kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",59.080887,-118.101288,-90.000000,top
"R58","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 22.6kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",77.468594,-94.342145,90.000000,top
"R59","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 4.12kΩ 0402  Chip Resistor - Surface Mount ROHS","R0402",77.468594,-92.398739,90.000000,top
"R60","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 17.4kΩ 0402  Chip Resistor - Surface Mount ROHS","R0402",57.711172,-92.927116,-90.000000,top
"R61","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10.2kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",57.698550,-94.933894,-90.000000,top
"R62","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",66.411563,-45.971004,180.000000,top
"R63","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",68.689823,-48.521194,-90.000000,top
"R64","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 14kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",250.685000,-65.435000,90.000000,top
"R65","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",250.345000,-76.015000,90.000000,top
"R66","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",250.695000,-73.095000,90.000000,top
"R67","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 11.5kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",257.361172,-65.017116,-90.000000,top
"R68","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 6.2kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",257.348550,-67.023894,-90.000000,top
"R69","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 14kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",87.605946,-78.295434,0.000000,top
"R70","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 24kΩ 0402  Chip Resistor - Surface Mount ROHS","R0402",84.112435,-94.026839,90.000000,top
"R71","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 37.4kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",84.579178,-92.550311,0.000000,top
"R72","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",86.611178,-92.550311,0.000000,top
"R73","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",85.688551,-91.601636,0.000000,top
"R74","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 43kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",87.289949,-100.264433,-90.000000,top
"R75","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 60.4kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",85.087178,-100.265372,90.000000,top
"R76","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",88.302002,-100.263407,90.000000,top
"R77","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",84.065118,-98.025818,-90.000000,top
"R78","125mW Thick Film Resistors 150V ±1% 100mΩ 0805 Chip Resistor - Surface Mount ROHS","R0805",81.138944,-116.292311,-90.000000,top
"R79","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 13kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",84.779178,-128.992311,180.000000,top
"R80","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",84.779178,-131.024311,180.000000,top
"R81","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",84.779178,-130.008311,0.000000,top
"R82","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 13kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",84.779178,-142.708311,180.000000,top
"R83","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",84.779178,-144.740311,180.000000,top
"R84","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",84.779178,-143.724311,0.000000,top
"R85","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",81.160589,-114.020281,0.000000,top
"R86","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",81.158786,-111.923619,0.000000,top
"R87","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 226Ω 0805  Chip Resistor - Surface Mount ROHS","R0805",81.890377,-110.414130,0.000000,top
"R88","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",88.920361,-111.954232,90.000000,top
"R89","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",87.932465,-111.965269,90.000000,top
"R90","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 11.5kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",81.023178,-86.200311,180.000000,top
"R91","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 6.2kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",81.023178,-85.184311,180.000000,top
"R92","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",81.098716,-134.106605,180.000000,top
"R93","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",88.333118,-136.373536,0.000000,top
"R94","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 14kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",97.504476,-78.295434,0.000000,top
"R95","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 24kΩ 0402  Chip Resistor - Surface Mount ROHS","R0402",94.010965,-94.026839,90.000000,top
"R96","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 37.4kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",94.477708,-92.550311,0.000000,top
"R97","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",96.509708,-92.550311,0.000000,top
"R98","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",95.587081,-91.601636,0.000000,top
"R99","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 43kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",97.188479,-100.264433,-90.000000,top
"R100","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 60.4kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",94.985708,-100.265372,90.000000,top
"R101","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",98.200532,-100.263407,90.000000,top
"R102","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",93.963648,-98.025818,-90.000000,top
"R103","125mW Thick Film Resistors 150V ±1% 100mΩ 0805 Chip Resistor - Surface Mount ROHS","R0805",91.037474,-116.292311,-90.000000,top
"R104","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 13kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",94.677708,-128.992311,180.000000,top
"R105","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",94.677708,-131.024311,180.000000,top
"R106","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",94.677708,-130.008311,0.000000,top
"R107","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 13kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",94.677708,-142.708311,180.000000,top
"R108","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",94.677708,-144.740311,180.000000,top
"R109","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",94.677708,-143.724311,0.000000,top
"R110","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",91.059119,-114.020281,0.000000,top
"R111","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",91.057316,-111.923619,0.000000,top
"R112","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 226Ω 0805  Chip Resistor - Surface Mount ROHS","R0805",91.788907,-110.414130,0.000000,top
"R113","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",98.818891,-111.954232,90.000000,top
"R114","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",97.830995,-111.965269,90.000000,top
"R115","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 11.5kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",90.921708,-86.200311,180.000000,top
"R116","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 6.2kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",90.921708,-85.184311,180.000000,top
"R117","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",90.997246,-134.106605,180.000000,top
"R118","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",98.231648,-136.373536,0.000000,top
"R119","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 14kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",107.403006,-78.295434,0.000000,top
"R120","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 24kΩ 0402  Chip Resistor - Surface Mount ROHS","R0402",103.909495,-94.026839,90.000000,top
"R121","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 37.4kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",104.376238,-92.550311,0.000000,top
"R122","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",106.408238,-92.550311,0.000000,top
"R123","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",105.485611,-91.601636,0.000000,top
"R124","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 43kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",107.087009,-100.264433,-90.000000,top
"R125","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 60.4kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",104.884238,-100.265372,90.000000,top
"R126","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",108.099062,-100.263407,90.000000,top
"R127","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",103.862178,-98.025818,-90.000000,top
"R128","125mW Thick Film Resistors 150V ±1% 100mΩ 0805 Chip Resistor - Surface Mount ROHS","R0805",100.936004,-116.292311,-90.000000,top
"R129","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 13kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",104.576238,-128.992311,180.000000,top
"R130","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",104.576238,-131.024311,180.000000,top
"R131","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",104.576238,-130.008311,0.000000,top
"R132","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 13kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",104.576238,-142.708311,180.000000,top
"R133","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",104.576238,-144.740311,180.000000,top
"R134","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",104.576238,-143.724311,0.000000,top
"R135","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",100.957649,-114.020281,0.000000,top
"R136","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",100.955846,-111.923619,0.000000,top
"R137","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 226Ω 0805  Chip Resistor - Surface Mount ROHS","R0805",101.687437,-110.414130,0.000000,top
"R138","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",108.717421,-111.954232,90.000000,top
"R139","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",107.729525,-111.965269,90.000000,top
"R140","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 11.5kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",100.820238,-86.200311,180.000000,top
"R141","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 6.2kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",100.820238,-85.184311,180.000000,top
"R142","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",100.895776,-134.106605,180.000000,top
"R143","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",108.130178,-136.373536,0.000000,top
"R144","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 14kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",117.063441,-78.295434,0.000000,top
"R145","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 24kΩ 0402  Chip Resistor - Surface Mount ROHS","R0402",113.569930,-94.026839,90.000000,top
"R146","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 37.4kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",114.036673,-92.550311,0.000000,top
"R147","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",116.068673,-92.550311,0.000000,top
"R148","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",115.146046,-91.601636,0.000000,top
"R149","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 43kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",116.747444,-100.264433,-90.000000,top
"R150","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 60.4kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",114.544673,-100.265372,90.000000,top
"R151","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",117.759497,-100.263407,90.000000,top
"R152","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",113.522613,-98.025818,-90.000000,top
"R153","125mW Thick Film Resistors 150V ±1% 100mΩ 0805 Chip Resistor - Surface Mount ROHS","R0805",110.596439,-116.292311,-90.000000,top
"R154","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 13kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",114.236673,-128.992311,180.000000,top
"R155","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",114.236673,-131.024311,180.000000,top
"R156","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",114.236673,-130.008311,0.000000,top
"R157","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 13kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",114.236673,-142.708311,180.000000,top
"R158","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",114.236673,-144.740311,180.000000,top
"R159","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402 Chip Resistor - Surface Mount ROHS","R0402",114.236673,-143.724311,0.000000,top
